Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Total_Income,Monthly_Payments,LoanAmount_Log,Applicant_Income_Log,Total_Income_Log,Prediction,probability of denial,probability of acceptance
LP001886,1,0,0,1,0,4150,4256,209,360,1,0,8406,-0.5437697794853446,5.342334251964811,8.330863613224745,9.036701015565063,1,0.3425728623898032,0.6574271376101968
LP001906,1,0,0,1,0,2964,0,84,360,0,1,2964,-1.455287232606842,4.430816798843313,7.994294986415977,7.994294986415977,0,0.6668004047198661,0.3331995952801338
LP001909,1,0,0,1,0,5583,0,116,360,1,2,5583,-1.1325138403437909,4.7535901911063645,8.62748154531036,8.62748154531036,1,0.25609684291609935,0.7439031570839006
LP001911,0,0,0,1,0,2708,0,65,360,1,0,2708,-1.7117167615545186,4.174387269895637,7.903965634032166,7.903965634032166,1,0.26759248682365155,0.7324075131763484
LP001921,1,0,1,1,0,3180,2370,80,240,0,0,5550,-1.0986122886681098,4.382026634673881,8.064636475774222,8.62155320674048,0,0.645361339556985,0.3546386604430149
LP001923,1,0,0,0,0,2268,0,170,360,0,1,2268,-0.750305594399894,5.135798437050262,7.7266536648476425,7.7266536648476425,0,0.7465029134495184,0.25349708655048164
LP001933,1,0,2,0,0,1141,2017,120,360,0,2,3158,-1.0986122886681098,4.787491742782046,7.039660349862076,8.057694194815587,0,0.5348540077463038,0.4651459922536963
LP001943,1,1,0,1,0,3042,3167,135,360,1,2,6209,-0.9808292530117262,4.90527477843843,8.020270472819238,8.733755131364893,1,0.18725929205948844,0.8127407079405116
LP001950,0,1,3,1,0,1750,2935,94,360,0,1,4685,-1.3428092491801518,4.543294782270004,7.4673710669175595,8.452121194672523,1,0.3205321702718522,0.6794678297281478
LP001959,0,1,1,1,0,3564,0,79,360,1,0,3564,-1.516656178983134,4.3694478524670215,8.1786387885907,8.1786387885907,1,0.1525871980890806,0.8474128019109194
LP001961,0,0,0,1,0,3958,0,110,360,1,0,3958,-1.1856236656577395,4.700480365792417,8.28349412616251,8.28349412616251,1,0.3004196852540675,0.6995803147459325
LP001973,1,1,2,0,0,4483,0,130,360,1,0,4483,-1.0185695809945732,4.867534450455582,8.40804774415544,8.40804774415544,1,0.15559341320277198,0.844406586797228
LP001975,1,1,0,1,0,5225,0,143,360,1,0,5225,-0.9232594011902485,4.962844630259907,8.561210076833012,8.561210076833012,1,0.22951423723118536,0.7704857627688146
LP001979,1,0,0,1,0,3017,2845,159,180,0,2,5862,-0.12405264866997888,5.0689042022202315,8.012018239159062,8.676246121270838,0,0.7138847123170403,0.2861152876829597
LP001995,1,1,0,0,0,2431,1820,110,360,0,0,4251,-1.1856236656577395,4.700480365792417,7.796057974316123,8.35490952835879,0,0.6718593590057211,0.32814064099427886
LP001999,1,1,2,1,0,4912,4614,160,360,1,0,9526,-0.8109302162163288,5.075173815233827,8.499436469826978,9.161780181360806,1,0.14166654033192627,0.8583334596680737
LP002007,1,1,2,0,0,2500,3333,131,360,1,2,5833,-1.0109067082490042,4.875197323201151,7.824046010856292,8.671286726753637,1,0.12589206210292125,0.8741079378970787
LP002009,0,0,0,1,0,2918,0,65,360,0,0,2918,-1.7117167615545186,4.174387269895637,7.978653729082731,7.978653729082731,0,0.6839155459187105,0.31608445408128955
LP002016,1,1,2,1,0,5128,0,143,360,1,0,5128,-0.9232594011902485,4.962844630259907,8.542470998600505,8.542470998600505,1,0.12832792882841615,0.8716720711715839
LP002017,1,1,3,1,0,15312,0,187,360,0,2,15312,-0.654995414595569,5.231108616854587,9.636392113692736,9.636392113692736,1,0.3666574255507735,0.6333425744492265
LP002018,1,1,2,1,0,3958,2632,160,360,1,1,6590,-0.8109302162163288,5.075173815233827,8.28349412616251,8.793308627496552,1,0.11977904611003798,0.880220953889962
LP002027,1,1,0,1,0,4334,2945,165,360,1,1,7279,-0.7801585575495751,5.10594547390058,8.374246182096304,8.892748769118258,1,0.21942644484055351,0.7805735551594465
LP002028,1,1,2,1,0,4358,0,110,360,1,2,4358,-1.1856236656577395,4.700480365792417,8.379768515504566,8.379768515504566,1,0.09654103211805165,0.9034589678819483
LP002042,0,1,1,1,0,4000,3917,173,360,1,0,7917,-0.7328124369523767,5.153291594497779,8.294049640102028,8.976767625171433,1,0.18896215616115153,0.8110378438388485
LP002045,1,1,3,1,0,10166,750,150,360,1,2,10916,-0.8754687373538999,5.0106352940962555,9.226804098006848,9.29798488182823,1,0.08269657889618565,0.9173034211038144
LP002046,1,1,0,0,0,4483,0,135,360,0,1,4483,-0.9808292530117262,4.90527477843843,8.40804774415544,8.40804774415544,0,0.6608991361774635,0.33910086382253646
LP002047,1,1,2,0,0,4521,1184,150,360,1,1,5705,-0.8754687373538999,5.0106352940962555,8.416488487294606,8.649098262296176,1,0.14633793801527284,0.8536620619847272
LP002056,1,1,2,1,0,9167,0,235,360,1,1,9167,-0.4265185173059967,5.459585514144159,9.123365357961776,9.123365357961776,1,0.13150960284655144,0.8684903971534486
LP002057,1,1,0,0,0,13083,0,125,360,1,0,13083,-1.0577902941478545,4.8283137373023015,9.479068956510876,9.479068956510876,1,0.29677532552568353,0.7032246744743165
LP002059,1,1,2,1,0,7874,3967,336,360,1,0,11841,-0.06899287148695143,5.817111159963204,8.971321471503682,9.379323364330956,1,0.16011735846828523,0.8398826415317148
LP002062,0,1,1,1,0,4333,0,132,84,1,0,4333,0.4519851237430572,4.882801922586371,8.374015421739909,8.374015421739909,1,0.21427962310240445,0.7857203768975956
LP002064,1,0,0,1,0,4083,0,96,360,1,2,4083,-1.3217558399823195,4.564348191467836,8.314587291319576,8.314587291319576,1,0.2421109890661154,0.7578890109338846
LP002069,1,1,2,0,0,3785,2912,180,360,0,0,6697,-0.6931471805599453,5.19295685089021,8.23880116587155,8.80941494391005,0,0.5452172742963886,0.45478272570361145
LP002070,1,1,3,0,0,2654,1998,128,360,0,0,4652,-1.0340737675305385,4.852030263919617,7.8838232148921525,8.445052513638554,1,0.427418039549882,0.572581960450118
LP002077,1,1,1,1,0,10000,2690,412,360,1,1,12690,0.13491931789937064,6.021023349349527,9.210340371976184,9.448569560708433,1,0.19476625718841323,0.8052337428115868
LP002083,1,0,0,1,1,5833,0,116,360,1,2,5833,-1.1325138403437909,4.7535901911063645,8.671286726753637,8.671286726753637,1,0.26449496861852906,0.7355050313814709
LP002090,1,1,1,1,0,4796,0,114,360,0,1,4796,-1.1499055830556604,4.736198448394496,8.475537516147405,8.475537516147405,0,0.5072418594403134,0.4927581405596866
LP002096,1,1,0,0,0,2000,1600,115,360,1,0,3600,-1.1411719030869056,4.74493212836325,7.600902459542082,8.1886891244442,1,0.2555567275499493,0.7444432724500507
LP002099,1,1,2,1,0,2540,700,104,360,0,2,3240,-1.241713132308783,4.6443908991413725,7.8399193600125825,8.083328608786376,1,0.37338654826920736,0.6266134517307926
LP002102,1,1,0,1,1,1900,1442,88,360,1,0,3342,-1.4087672169719492,4.477336814478207,7.549609165154532,8.114324709155339,1,0.2047176291419497,0.7952823708580503
LP002105,1,1,0,1,1,8706,0,108,480,1,0,8706,-1.491654876777717,4.68213122712422,9.071767722112243,9.071767722112243,1,0.22132886983243216,0.7786711301675678
LP002107,1,1,3,0,0,2855,542,90,360,1,2,3397,-1.3862943611198906,4.499809670330265,7.956827122090111,8.130647968160584,1,0.0825235642776817,0.9174764357223183
LP002111,1,1,0,1,0,3016,1300,100,360,0,2,4316,-1.2809338454620642,4.605170185988092,8.011686729127847,8.370084326378025,0,0.5504222959662044,0.44957770403379566
LP002117,0,1,0,1,0,3159,2374,108,360,1,1,5533,-1.2039728043259361,4.68213122712422,8.058010800802085,8.618485442898109,1,0.200350762381734,0.799649237618266
LP002118,0,0,0,1,0,1937,1152,78,360,1,1,3089,-1.529395204760564,4.356708826689592,7.5688956634069955,8.035602692918582,1,0.24932593335996933,0.7506740666400307
LP002123,1,1,0,1,0,2613,2417,123,360,1,1,5030,-1.073919676077738,4.812184355372417,7.868254265520613,8.523175263093785,1,0.19867720017913149,0.8013227998208685
LP002125,1,1,1,1,0,4960,2600,187,360,1,1,7560,-0.654995414595569,5.231108616854587,8.509161019718974,8.930626469173578,1,0.16939041682059452,0.8306095831794055
LP002148,1,1,1,1,0,3074,1083,146,360,1,1,4157,-0.9024974097418192,4.983606621708336,8.03073492409854,8.332548939252638,1,0.15221975612858674,0.8477802438714133
LP002152,0,0,0,1,0,4213,0,80,360,1,2,4213,-1.5040773967762742,4.382026634673881,8.345930261979017,8.345930261979017,1,0.2382250138928962,0.7617749861071038
LP002165,1,0,1,0,0,2038,4027,100,360,1,0,6065,-1.2809338454620642,4.605170185988092,7.61972421378267,8.71028982137815,1,0.27357102573618974,0.7264289742638103
LP002167,0,0,0,1,0,2362,0,55,360,1,2,2362,-1.8787708462176846,4.007333185232471,7.767263996757308,7.767263996757308,1,0.21244561735829148,0.7875543826417085
LP002168,1,0,0,1,0,5333,2400,200,360,0,0,7733,-0.587786664902119,5.298317366548036,8.581669210600602,8.953252164609035,0,0.7507952636267663,0.24920473637323368
LP002172,1,1,3,1,1,5384,0,150,360,1,1,5384,-0.8754687373538999,5.0106352940962555,8.591186871324563,8.591186871324563,1,0.08803017460027074,0.9119698253997293
LP002176,1,0,0,1,0,5708,0,150,360,1,0,5708,-0.8754687373538999,5.0106352940962555,8.649623978596727,8.649623978596727,1,0.31813592380787026,0.6818640761921297
LP002183,1,1,0,0,0,3754,3719,118,360,1,0,7473,-1.115419406984491,4.770684624465665,8.230577217146454,8.91905180393029,1,0.27785696813351823,0.7221430318664818
LP002184,1,1,0,0,0,2914,2130,150,300,1,2,5044,-0.6931471805599453,5.0106352940962555,7.97728198675515,8.52595469708481,1,0.237327016721125,0.762672983278875
LP002186,1,1,0,0,0,2747,2458,118,36,1,1,5205,1.1871656860095547,4.770684624465665,7.918264686095274,8.557374981049069,1,0.32075757525329474,0.6792424247467053
LP002192,1,1,0,1,0,7830,2183,212,360,1,0,10013,-0.5295177567781432,5.356586274672012,8.965717788984849,9.211639527707803,1,0.2598562200403247,0.7401437799596753
LP002195,1,1,1,1,1,3507,3148,212,360,1,0,6655,-0.5295177567781432,5.356586274672012,8.162516250140179,8.803123730829212,1,0.1922491391250638,0.8077508608749362
LP002208,1,1,1,1,0,3747,2139,125,360,1,2,5886,-1.0577902941478545,4.8283137373023015,8.228710798793687,8.680331928793418,1,0.13789171123681077,0.8621082887631892
LP002212,1,1,0,1,0,2166,2166,108,360,0,2,4332,-1.2039728043259361,4.68213122712422,7.680637427560936,8.37378460812088,0,0.549957673474491,0.450042326525509
LP002240,1,1,0,0,0,3500,2168,149,360,1,0,5668,-0.8821577255046966,5.003946305945459,8.160518247477505,8.64259160081057,1,0.2795600286649019,0.7204399713350981
LP002245,1,1,2,0,0,2896,0,80,480,1,2,2896,-1.791759469228055,4.382026634673881,7.971085753505607,7.971085753505607,1,0.1018424612038854,0.8981575387961146
LP002253,0,0,1,1,0,5062,0,152,300,1,0,5062,-0.6799019538099246,5.0238805208462765,8.529516941105069,8.529516941105069,1,0.2577290350447512,0.7422709649552488
LP002256,0,0,2,1,1,5184,0,187,360,0,1,5184,-0.654995414595569,5.231108616854587,8.55333223803211,8.55333223803211,0,0.5673412181551543,0.4326587818448457
LP002257,0,0,0,1,0,2545,0,74,360,1,2,2545,-1.582038938245986,4.30406509320417,7.841885928984623,7.841885928984623,1,0.22660055793040823,0.7733994420695918
LP002264,1,1,0,1,0,2553,1768,102,360,1,2,4321,-1.2611312181658847,4.624972813284271,7.845024417241484,8.371242135931933,1,0.1715946165527069,0.8284053834472931
LP002270,1,1,1,1,0,3436,3809,100,360,1,0,7245,-1.2809338454620642,4.605170185988092,8.142063283104147,8.888066854754783,1,0.16663652927028327,0.8333634707297167
LP002279,1,0,0,1,0,2412,2755,130,360,1,0,5167,-1.0185695809945732,4.867534450455582,7.788211557847076,8.550047528287184,1,0.3033947293016376,0.6966052706983624
LP002286,1,1,3,0,0,5180,0,125,360,0,2,5180,-1.0577902941478545,4.8283137373023015,8.55256033525353,8.55256033525353,1,0.37462960769162656,0.6253703923083734
LP002294,1,0,0,1,0,14911,14507,130,360,1,1,29418,-1.0185695809945732,4.867534450455582,9.609854474590907,10.289362010879287,1,0.3971739272797138,0.6028260727202862
LP002298,1,0,0,1,1,2860,2988,138,360,1,2,5848,-0.958850346292951,4.927253685157205,7.958576903813898,8.673855001429615,1,0.2679336051235425,0.7320663948764575
LP002306,1,1,0,1,0,1173,1594,28,180,1,0,2767,-1.8607523407150064,3.332204510175204,7.067319848653476,7.925518979786926,1,0.16921721215234997,0.83078278784765
LP002310,0,0,1,1,0,7600,0,92,360,1,1,7600,-1.3643154544011153,4.5217885770490405,8.935903526274423,8.935903526274423,1,0.2155316681163606,0.7844683318836394
LP002311,0,1,0,1,0,2157,1788,104,360,1,2,3945,-1.241713132308783,4.6443908991413725,7.676473646389156,8.280204233279974,1,0.17256583791555202,0.827434162084448
LP002316,1,0,0,1,0,2231,2774,176,360,0,2,5005,-0.7156200364120039,5.170483995038151,7.7102051944325325,8.518192691749322,0,0.6777143002945394,0.3222856997054606
LP002321,0,0,0,1,0,2274,5211,117,360,0,1,7485,-1.1239300966523995,4.762173934797756,7.729295674310482,8.920656296853728,0,0.70203319499758,0.29796680500242007
LP002325,1,1,2,0,0,6166,13983,102,360,1,0,20149,-1.2611312181658847,4.624972813284271,8.726805608446096,9.910909938351766,1,0.20088045463241078,0.7991195453675892
LP002326,1,1,2,0,0,2513,1110,107,360,1,1,3623,-1.2132751969882496,4.672828834461906,7.829232537543592,8.195057690895077,1,0.1304720114678083,0.8695279885321917
LP002329,1,0,0,1,0,4333,0,66,480,1,2,4333,-1.984131361875511,4.189654742026425,8.374015421739909,8.374015421739909,1,0.21203009384013216,0.7879699061598678
LP002333,1,0,0,0,0,3844,0,105,360,1,2,3844,-1.2321436812926323,4.653960350157523,8.254268770090183,8.254268770090183,1,0.29554318038602534,0.7044568196139747
LP002339,1,1,0,1,0,3887,1517,105,360,0,1,5404,-1.2321436812926323,4.653960350157523,8.265392930852224,8.59489469908009,0,0.5910264765995203,0.4089735234004796
LP002344,1,1,0,1,0,3510,828,105,360,1,1,4338,-1.2321436812926323,4.653960350157523,8.163371316459912,8.37516869138682,1,0.1935384043061199,0.8064615956938801
LP002346,1,1,0,1,0,2539,1704,125,360,0,0,4243,-1.0577902941478545,4.8283137373023015,7.839525581704678,8.353025845202325,0,0.6199739504577794,0.38002604954222063
LP002354,0,0,0,0,0,2107,0,64,360,1,1,2107,-1.7272209480904839,4.1588830833596715,7.653020413804189,7.653020413804189,1,0.28935616931773034,0.7106438306822697
LP002355,1,1,0,1,0,3186,3145,150,180,0,1,6331,-0.1823215567939546,5.0106352940962555,8.066521490469993,8.753213480544126,0,0.6478342116949767,0.3521657883050233
LP002358,1,1,2,1,1,5000,2166,150,360,1,2,7166,-0.8754687373538999,5.0106352940962555,8.517193191416238,8.8771028978649,1,0.11154833777790019,0.8884516622220998
LP002360,1,1,0,1,0,10000,0,125,360,1,2,10000,-1.0577902941478545,4.8283137373023015,9.210340371976184,9.210340371976184,1,0.19639997528376496,0.803600024716235
LP002375,1,1,0,0,1,3943,0,64,360,1,1,3943,-1.7272209480904839,4.1588830833596715,8.279697133877628,8.279697133877628,1,0.22207395014625597,0.777926049853744
LP002376,1,0,0,1,0,2925,0,40,180,1,0,2925,-1.5040773967762742,3.6888794541139363,7.981049759665957,7.981049759665957,1,0.2702197784051953,0.7297802215948047
LP002383,1,1,3,1,0,3242,437,142,480,0,2,3679,-1.217959046300676,4.955827057601261,8.08394570229562,8.210396255104774,1,0.2956482984549361,0.7043517015450639
LP002385,1,1,0,1,0,3863,0,70,300,1,1,3863,-1.455287232606842,4.248495242049359,8.259199362666282,8.259199362666282,1,0.18504809391761723,0.8149519060823828
LP002389,0,0,1,1,0,4028,0,131,360,1,1,4028,-1.0109067082490042,4.875197323201151,8.301025253838453,8.301025253838453,1,0.2173232395633241,0.7826767604366759
LP002394,1,1,2,1,0,4010,1025,120,360,1,2,5035,-1.0986122886681098,4.787491742782046,8.296546520300614,8.524168805152662,1,0.09910458127835586,0.9008954187216441
LP002397,0,1,1,1,0,3719,1585,114,360,1,2,5304,-1.1499055830556604,4.736198448394496,8.22121009392507,8.576216531865699,1,0.13645154069151755,0.8635484593084825
LP002399,1,0,0,1,0,2858,0,123,360,0,0,2858,-1.073919676077738,4.812184355372417,7.957877358489813,7.957877358489813,0,0.7113928034488823,0.2886071965511176
LP002400,0,1,0,1,0,3833,0,92,360,1,0,3833,-1.3643154544011153,4.5217885770490405,8.251403065380556,8.251403065380556,1,0.21091825528295371,0.7890817447170463
LP002402,1,1,0,1,0,3333,4288,160,360,1,2,7621,-0.8109302162163288,5.075173815233827,8.11162807830774,8.938662873666118,1,0.19772300236269702,0.802276997637303
LP002412,1,1,0,1,0,3007,3725,151,360,1,0,6732,-0.8688241946352313,5.017279836814924,8.008698182988528,8.814627555310697,1,0.23377338511800216,0.7662266148819978
LP002415,0,0,1,1,0,1850,4583,81,360,0,0,6433,-1.491654876777717,4.394449154672439,7.52294091807237,8.769196271411001,0,0.6242608061314995,0.3757391938685005
LP002417,1,1,3,0,0,2792,2619,171,360,1,1,5411,-0.7444404749474959,5.14166355650266,7.934513463882263,8.596189197642735,1,0.10764699086300245,0.8923530091369976
LP002420,1,1,0,1,0,2982,1550,110,360,1,1,4532,-1.1856236656577395,4.700480365792417,8.000349495324684,8.418918622147897,1,0.19453353101731408,0.8054664689826859
LP002425,1,0,0,1,0,3417,738,100,360,0,0,4155,-1.2809338454620642,4.605170185988092,8.136518252115291,8.332067707289548,0,0.7075588603359808,0.2924411396640192
LP002433,1,1,1,1,0,18840,0,234,360,1,0,18840,-0.4307829160924542,5.455321115357702,9.843737548130354,9.843737548130354,1,0.21513660081859587,0.7848633991814041
LP002440,1,1,2,1,0,2995,1120,184,360,1,0,4115,-0.6711682738411702,5.214935757608986,8.00469951054955,8.32239411311117,1,0.12966449263149726,0.8703355073685027
LP002441,1,0,0,1,0,3579,3308,138,360,0,1,6887,-0.958850346292951,4.927253685157205,8.182838710766026,8.837390855544697,0,0.7076439522241331,0.29235604777586693
LP002442,0,1,1,0,0,3835,1400,112,480,0,2,5235,-1.455287232606842,4.718498871295094,8.251924713801357,8.563122123304638,0,0.523778290573503,0.476221709426497
LP002445,0,0,1,0,0,3854,3575,117,360,1,0,7429,-1.1239300966523995,4.762173934797756,8.256866848974312,8.913146539151807,1,0.29751693637695664,0.7024830636230434
LP002450,1,1,2,1,0,5833,750,49,360,0,0,6583,-1.9942837333395291,3.8918202981106265,8.671286726753637,8.792245847467877,1,0.40812375685511526,0.5918762431448847
LP002471,1,0,0,1,0,3508,0,99,360,1,0,3508,-1.2909841813155656,4.59511985013459,8.162801353492073,8.162801353492073,1,0.2890363957148596,0.7109636042851404
LP002476,0,1,3,0,0,1635,2444,99,360,1,2,4079,-1.2909841813155656,4.59511985013459,7.399398083331354,8.313607139317558,1,0.0836625896534322,0.9163374103465678
LP002482,0,0,0,1,1,3333,3916,212,360,1,0,7249,-0.5295177567781432,5.356586274672012,8.11162807830774,8.888618807300878,1,0.3487634951055787,0.6512365048944213
LP002485,1,0,1,1,0,24797,0,240,360,1,1,24797,-0.40546510810816444,5.480638923341991,10.118477957093951,10.118477957093951,1,0.2842422861908215,0.7157577138091785
LP002495,1,1,2,1,0,5667,440,130,360,0,1,6107,-1.0185695809945732,4.867534450455582,8.64241515616962,8.717190933223135,1,0.4334135594606632,0.5665864405393368
LP002496,0,0,0,1,0,3500,0,94,360,0,1,3500,-1.3428092491801518,4.543294782270004,8.160518247477505,8.160518247477505,0,0.6802839777696779,0.3197160222303222
LP002523,1,1,3,1,0,2773,1497,108,360,1,1,4270,-1.2039728043259361,4.68213122712422,7.927685045615778,8.35936910622267,1,0.07673460327364123,0.9232653967263588
LP002542,1,1,0,1,0,6500,0,144,360,1,2,6500,-0.916290731874155,4.969813299576001,8.779557455883728,8.779557455883728,1,0.19247129829769027,0.8075287017023097
LP002550,0,0,0,1,0,5769,0,110,180,1,1,5769,-0.49247648509779407,4.700480365792417,8.660254034256889,8.660254034256889,1,0.31524290587175574,0.6847570941282443
LP002551,1,1,3,0,0,3634,910,176,360,0,1,4544,-0.7156200364120039,5.170483995038151,8.198089248956116,8.421562960400987,1,0.41548357437065897,0.584516425629341
LP002553,1,0,0,1,0,29167,0,185,360,1,1,29167,-0.665748206371831,5.220355825078324,10.280793212183719,10.280793212183719,1,0.36155824202358566,0.6384417579764143
LP002554,1,0,0,1,0,2166,2057,122,360,1,1,4223,-1.082082986716899,4.804021044733257,7.680637427560936,8.348301054933943,1,0.2703771528514657,0.7296228471485343
LP002561,1,1,0,1,0,5000,0,126,360,1,0,5000,-1.0498221244986778,4.836281906951478,8.517193191416238,8.517193191416238,1,0.22413544547082165,0.7758645545291784
LP002566,0,0,0,1,0,5530,0,135,360,0,2,5530,-0.9808292530117262,4.90527477843843,8.61794309451638,8.61794309451638,0,0.6805877623147834,0.3194122376852167
LP002568,1,0,0,0,0,9000,0,122,360,1,0,9000,-1.082082986716899,4.804021044733257,9.104979856318357,9.104979856318357,1,0.3792458365304604,0.6207541634695396
LP002570,0,1,2,1,0,10000,11666,460,360,1,2,21666,0.2451224580329849,6.131226489483141,9.210340371976184,9.983499490505512,1,0.1604607249748482,0.8395392750251518
LP002572,1,1,1,1,0,8750,0,297,360,1,2,8750,-0.19237189264745613,5.6937321388027,9.07680897935166,9.07680897935166,1,0.16240367315177517,0.8375963268482248
LP002581,1,1,0,0,0,2157,2730,140,360,0,0,4887,-0.9444616088408514,4.941642422609304,7.676473646389156,8.494333897270154,0,0.6838481464700912,0.3161518535299088
LP002584,1,0,0,1,0,1972,4347,106,360,1,0,6319,-1.2226649373380885,4.663439094112067,7.586803535162581,8.751316246773456,1,0.29595071286005203,0.704049287139948
LP002592,1,0,0,1,0,4983,0,141,360,1,2,4983,-0.9373441410719874,4.948759890378168,8.513787398281405,8.513787398281405,1,0.2616892938292944,0.7383107061707056
LP002593,1,1,1,1,0,8333,4000,125,360,1,2,12333,-1.0577902941478545,4.8283137373023015,9.027978814382207,9.420033875565988,1,0.15544396930280713,0.8445560306971929
LP002599,1,1,0,1,0,3667,2000,170,360,1,1,5667,-0.750305594399894,5.135798437050262,8.207129168071326,8.64241515616962,1,0.21386356719764232,0.7861364328023577
LP002604,1,1,2,1,0,3166,2833,145,360,1,2,5999,-0.9093702890295813,4.976733742420574,8.060224240440958,8.699348067653093,1,0.10353358829410897,0.896466411705891
LP002605,1,0,0,0,0,3271,0,90,360,1,0,3271,-1.3862943611198906,4.499809670330265,8.092851027538384,8.092851027538384,1,0.3382153188842568,0.6617846811157432
LP002609,0,1,0,1,0,2241,2000,88,360,0,2,4241,-1.4087672169719492,4.477336814478207,7.714677473800927,8.352554369474591,0,0.5431344076150163,0.4568655923849837
LP002610,1,1,1,0,0,1792,2565,128,360,1,2,4357,-1.0340737675305385,4.852030263919617,7.491087593534876,8.379539026117442,1,0.16226032919266586,0.8377396708073341
LP002612,0,1,0,1,0,2666,0,84,480,1,1,2666,-1.742969305058623,4.430816798843313,7.888334500738654,7.888334500738654,1,0.17030095258062827,0.8296990474193717
LP002614,1,0,0,1,0,6478,0,108,360,1,1,6478,-1.2039728043259361,4.68213122712422,8.776167099731275,8.776167099731275,1,0.28056251799651666,0.7194374820034833
LP002630,1,0,0,0,0,3808,0,83,360,1,0,3808,-1.4672634236535578,4.418840607796598,8.244859395911256,8.244859395911256,1,0.3370007613481619,0.6629992386518381
LP002635,0,1,2,0,0,3729,0,117,360,1,1,3729,-1.1239300966523995,4.762173934797756,8.22389538017882,8.22389538017882,1,0.1374710919566574,0.8625289080433426
LP002639,1,1,2,1,0,4120,0,128,360,1,0,4120,-1.0340737675305385,4.852030263919617,8.323608442343572,8.323608442343572,1,0.12340690782421615,0.8765930921757839
LP002644,1,1,1,1,1,7500,0,75,360,1,2,7500,-1.5686159179138452,4.31748811353631,8.922658299524402,8.922658299524402,1,0.13265108489002042,0.8673489151099796
LP002651,1,1,1,1,0,6300,0,125,360,0,2,6300,-1.0577902941478545,4.8283137373023015,8.748304912379623,8.748304912379623,1,0.488506275564658,0.511493724435342
LP002654,0,0,0,1,1,14987,0,177,360,1,0,14987,-0.7099542988763266,5.176149732573829,9.614938437644996,9.614938437644996,1,0.36786357675544534,0.6321364232445547
LP002657,1,1,1,0,1,570,2125,68,360,1,0,2695,-1.666596326274049,4.219507705176107,6.345636360828596,7.899153483343097,1,0.16384047338224106,0.8361595266177589
LP002711,1,1,0,1,0,2600,700,96,360,1,1,3300,-1.3217558399823195,4.564348191467836,7.8632667240095735,8.101677747454572,1,0.18554273106067254,0.8144572689393275
LP002712,1,0,2,0,0,2733,1083,180,360,0,1,3816,-0.6931471805599453,5.19295685089021,7.913155185928068,8.246958032568177,0,0.6030209508645741,0.3969790491354259
LP002721,1,1,2,1,1,7500,0,183,360,1,0,7500,-0.6766178786087348,5.209486152841421,8.922658299524402,8.922658299524402,1,0.14326661950759645,0.8567333804924036
LP002735,1,1,2,0,0,3859,0,121,360,1,0,3859,-1.0903134858534145,4.795790545596741,8.258163361537619,8.258163361537619,1,0.15171604406975703,0.848283955930243
LP002744,1,1,1,1,0,6825,0,162,360,1,0,6825,-0.7985076962177716,5.087596335232384,8.82834762005316,8.82834762005316,1,0.18110636374197808,0.8188936362580219
LP002745,1,1,0,1,0,3708,4700,132,360,1,1,8408,-1.0033021088637848,4.882801922586371,8.218247926685745,9.036938912556787,1,0.2153374386294401,0.7846625613705599
LP002746,1,0,0,1,0,5314,0,147,360,1,2,5314,-0.8956714446714193,4.990432586778736,8.57810012631976,8.57810012631976,1,0.2645992126950856,0.7354007873049144
LP002747,0,0,3,1,0,2366,5272,153,360,0,0,7638,-0.8556661100577202,5.030437921392435,7.768956044538332,8.940891067785461,1,0.497021063540119,0.502978936459881
LP002754,1,0,0,1,0,2066,2108,104,84,1,2,4174,0.2135741002980591,4.6443908991413725,7.633369649679584,8.336630087637147,1,0.2937482144724416,0.7062517855275584
LP002759,1,1,2,1,0,5000,0,149,360,1,0,5000,-0.8821577255046966,5.003946305945459,8.517193191416238,8.517193191416238,1,0.1289448031062007,0.8710551968937993
LP002760,0,0,0,1,0,3767,0,134,300,1,2,3767,-0.8059426747052897,4.897839799950911,8.23403420769204,8.23403420769204,1,0.2671692031338204,0.7328307968661796
LP002766,0,1,0,1,0,7859,879,165,180,1,1,8738,-0.08701137698962981,5.10594547390058,8.969414650866176,9.075436609511382,1,0.25594946562981746,0.7440505343701825
LP002769,0,1,0,1,0,4283,0,120,360,1,0,4283,-1.0986122886681098,4.787491742782046,8.36240897761537,8.36240897761537,1,0.22298713303153972,0.7770128669684603
LP002774,1,1,0,0,0,1700,2900,67,360,0,2,4600,-1.6814114120591896,4.204692619390966,7.438383530044307,8.433811582477187,0,0.5817644046505684,0.41823559534943155
LP002775,1,0,0,0,0,4768,0,125,360,1,0,4768,-1.0577902941478545,4.8283137373023015,8.469682208745185,8.469682208745185,1,0.3633589071336232,0.6366410928663768
LP002781,1,0,0,1,0,3083,2738,120,360,1,2,5821,-1.0986122886681098,4.787491742782046,8.03365842788615,8.669227347271736,1,0.25539397531787833,0.7446060246821217
LP002782,1,1,1,1,0,2667,1542,148,360,1,0,4209,-0.8888917576860407,4.997212273764115,7.888709524182015,8.344980368770571,1,0.16836925695697558,0.8316307430430244
LP002786,0,1,0,0,0,1647,1762,181,360,1,2,3409,-0.68760700018433,5.198497031265826,7.4067107301776405,8.134174272137903,1,0.22696762217731425,0.7730323778226857
